420.0000	302.752
421.0000	301.777
422.0000	301.989
423.0000	292.258
424.0000	281.144
425.0000	265.059
426.0000	254.218
427.0000	249.451
428.0000	245.12
429.0000	248.594
430.0000	252.921
431.0000	249.076
432.0000	243.883
433.0000	234.62
434.0000	221.153
435.0000	207.475
436.0000	190.237
437.0000	178.437
438.0000	167.911
439.0000	160.018
440.0000	158.958
441.0000	150.939
442.0000	150.557
443.0000	149.754
444.0000	150.3
445.0000	148.382
446.0000	151.511
447.0000	157.859
448.0000	160.089
449.0000	162.472
450.0000	162.062
451.0000	176.032
452.0000	186.782
453.0000	214.322
454.0000	252.176
455.0000	295.162
456.0000	357.788
457.0000	418.418
458.0000	473.029
459.0000	512.172
460.0000	523.379
461.0000	523.483
462.0000	480.264
463.0000	439.847
464.0000	369.715
465.0000	301.395
466.0000	247.796
467.0000	195.527
468.0000	169.252
469.0000	150.028
470.0000	132.565
471.0000	132.047
472.0000	118.767
473.0000	118.481
474.0000	115.187
475.0000	111.435
476.0000	112.754
477.0000	109.99
478.0000	109.422
479.0000	108.971
480.0000	108.557
481.0000	109.972
482.0000	105.116
483.0000	105.233
484.0000	103.936
485.0000	95.3104
486.0000	102.437
487.0000	95.8305
488.0000	98.0674
489.0000	93.688
490.0000	90.3815
491.0000	85.941
492.0000	88.6704
493.0000	88.5906
494.0000	86.3056
495.0000	82.2637
496.0000	78.6333
497.0000	78.9399
498.0000	76.7603
499.0000	73.358
500.0000	74.4675
501.0000	72.0883
502.0000	73.6667
503.0000	70.7702
504.0000	65.6647
505.0000	66.9118
506.0000	64.5091
507.0000	62.5477
508.0000	62.9843
509.0000	60.3834
510.0000	56.0751
511.0000	58.7014
512.0000	56.697
513.0000	54.7069
514.0000	52.679
515.0000	48.4654
516.0000	51.7973
517.0000	48.1663
518.0000	46.4317
519.0000	48.2554
520.0000	46.8276
521.0000	44.4397
522.0000	40.9355
523.0000	44.0668
524.0000	40.5046
525.0000	40.3686
526.0000	38.7317
527.0000	39.2412
528.0000	39.7417
529.0000	36.5708
530.0000	35.3953
531.0000	36.1737
532.0000	36.0226
533.0000	32.0055
534.0000	31.924
535.0000	33.0962
536.0000	32.8953
537.0000	30.3425
538.0000	31.7035
539.0000	30.634
540.0000	27.4442
541.0000	28.3412
542.0000	29.0144
543.0000	29.011
544.0000	28.0294
545.0000	25.8684
546.0000	26.4122
547.0000	26.1027
548.0000	23.5092
549.0000	22.5721
550.0000	23.4734
551.0000	21.6074
552.0000	21.253
553.0000	20.5311
554.0000	19.7054
555.0000	19.712
556.0000	19.9273
557.0000	18.7186
558.0000	19.6044
559.0000	18.5619
560.0000	17.6224
561.0000	16.8912
562.0000	16.0204
563.0000	16.5481
564.0000	15.6349
565.0000	14.5408
566.0000	14.381
567.0000	13.5883
568.0000	14.0679
569.0000	14.2408
570.0000	12.6326
571.0000	11.7272
572.0000	12.0331
573.0000	10.1727
574.0000	9.73479
575.0000	10.3967
576.0000	9.71206
577.0000	9.71799
578.0000	11.1461
579.0000	9.60095
580.0000	8.54975
581.0000	9.16634
582.0000	8.60433
583.0000	8.30191
584.0000	8.40514
585.0000	8.25018
586.0000	7.5453
587.0000	7.67147
588.0000	7.38698
589.0000	7.06935
590.0000	7.53455
591.0000	6.0247
592.0000	6.78247
593.0000	6.89142
594.0000	5.83316
595.0000	6.93489
596.0000	6.37173
597.0000	5.92359
598.0000	5.31488
599.0000	6.77109
600.0000	5.41657
601.0000	5.4292
602.0000	6.05584
603.0000	5.92085
604.0000	5.88186
605.0000	5.58408
606.0000	5.70493
607.0000	5.00085
608.0000	4.71833
609.0000	4.89763
610.0000	3.7597
611.0000	4.78726
612.0000	4.34734
613.0000	4.83864
614.0000	4.74238
615.0000	4.12688
616.0000	3.89341
617.0000	4.39654
618.0000	4.29598
619.0000	3.2314
620.0000	4.17289
621.0000	4.35874
622.0000	4.29005
623.0000	3.97522
624.0000	4.04909
625.0000	3.9314
626.0000	4.19009
627.0000	4.17335
628.0000	3.97044
629.0000	3.03962
630.0000	3.61446
631.0000	3.07177
632.0000	3.57362
633.0000	3.33153
634.0000	3.599
635.0000	3.33691
636.0000	3.45308
637.0000	3.44332
638.0000	3.14527
639.0000	3.09764
640.0000	3.18828
641.0000	3.66073
642.0000	3.72963
643.0000	2.88114
644.0000	3.65184
645.0000	2.81238
